gameId,playId,nflId,frameId,time,jerseyNumber,team,playDirection,x,y,s,a,dis,o,dir,event
2021090900,97,25511.0,29,2021-09-10T00:26:33.900,12.0,TB,right,33.86,23.6,1.42,1.59,0.15,141.71,225.9,None
2021090900,97,25511.0,30,2021-09-10T00:26:34.000,12.0,TB,right,33.77,23.43,1.73,2.44,0.19,138.24,212.52,None
2021090900,97,25511.0,31,2021-09-10T00:26:34.100,12.0,TB,right,33.68,23.28,1.9,2.38,0.18,132.91,206.37,None
2021090900,97,25511.0,32,2021-09-10T00:26:34.200,12.0,TB,right,33.6,23.09,2.18,2.72,0.21,127.59,200.65,None
2021090900,97,25511.0,33,2021-09-10T00:26:34.300,12.0,TB,right,33.53,22.85,2.59,2.81,0.25,127.59,195.67,None
2021090900,97,25511.0,34,2021-09-10T00:26:34.400,12.0,TB,right,33.44,22.58,2.93,2.39,0.29,125.28,195.63,None
2021090900,97,25511.0,35,2021-09-10T00:26:34.500,12.0,TB,right,33.33,22.25,3.41,2.34,0.34,119.2,197.16,None
2021090900,97,25511.0,36,2021-09-10T00:26:34.600,12.0,TB,right,33.21,21.92,3.64,1.81,0.36,110.46,197.63,None
2021090900,97,25511.0,37,2021-09-10T00:26:34.700,12.0,TB,right,33.1,21.56,3.8,1.28,0.37,101.96,197.54,None
2021090900,97,25511.0,38,2021-09-10T00:26:34.800,12.0,TB,right,32.99,21.21,3.83,0.66,0.37,93.88,197.54,autoevent_passforward
2021090900,97,25511.0,39,2021-09-10T00:26:34.900,12.0,TB,right,32.85,20.85,3.89,0.5,0.39,94.79,200.0,None
2021090900,97,25511.0,40,2021-09-10T00:26:35.000,12.0,TB,right,32.69,20.5,3.83,0.94,0.38,92.79,202.55,pass_forward
2021090900,97,25511.0,41,2021-09-10T00:26:35.100,12.0,TB,right,32.53,20.17,3.72,1.38,0.37,77.42,205.3,None
2021090900,97,25511.0,42,2021-09-10T00:26:35.200,12.0,TB,right,32.3,19.85,3.8,2.09,0.4,66.38,213.3,None
2021090900,97,25511.0,43,2021-09-10T00:26:35.300,12.0,TB,right,32.07,19.54,3.79,2.32,0.38,62.63,217.3,None
2021090900,97,35481.0,1,2021-09-10T00:26:31.100,87.0,TB,right,41.08,29.15,0.31,0.43,0.03,35.96,238.77,None
2021090900,97,35481.0,2,2021-09-10T00:26:31.200,87.0,TB,right,41.34,29.45,0.38,1.02,0.4,102.09,29.56,None
2021090900,97,35481.0,3,2021-09-10T00:26:31.300,87.0,TB,right,41.53,29.39,0.61,1.1,0.2,68.16,71.57,None
2021090900,97,35481.0,4,2021-09-10T00:26:31.400,87.0,TB,right,41.53,29.38,0.53,0.76,0.01,73.06,82.44,None
2021090900,97,35481.0,5,2021-09-10T00:26:31.500,87.0,TB,right,41.54,29.36,0.97,1.52,0.03,76.6,75.14,None
2021090900,97,35481.0,6,2021-09-10T00:26:31.600,87.0,TB,right,41.65,29.34,1.2,1.78,0.1,78.97,63.46,ball_snap
2021090900,97,35481.0,7,2021-09-10T00:26:31.700,87.0,TB,right,41.75,29.36,1.56,2.19,0.11,82.37,56.7,None
2021090900,97,35481.0,8,2021-09-10T00:26:31.800,87.0,TB,right,41.87,29.42,2.03,2.65,0.13,73.75,51.87,None
2021090900,97,35481.0,9,2021-09-10T00:26:31.900,87.0,TB,right,42.04,29.55,2.27,2.27,0.22,75.34,47.75,None
2021090900,97,35481.0,10,2021-09-10T00:26:32.000,87.0,TB,right,42.21,29.71,2.48,1.94,0.23,78.47,45.17,None
2021090900,97,35481.0,11,2021-09-10T00:26:32.100,87.0,TB,right,42.39,29.89,2.82,2.09,0.26,72.68,38.19,None
2021090900,97,35481.0,12,2021-09-10T00:26:32.200,87.0,TB,right,42.57,30.13,3.07,1.96,0.29,66.34,34.75,None
2021090900,97,35481.0,13,2021-09-10T00:26:32.300,87.0,TB,right,42.74,30.4,3.27,1.96,0.32,56.5,30.48,None
2021090900,97,35481.0,14,2021-09-10T00:26:32.400,87.0,TB,right,42.9,30.69,3.5,2.2,0.34,45.23,26.39,None
2021090900,97,35481.0,15,2021-09-10T00:26:32.500,87.0,TB,right,43.04,31.01,3.53,2.06,0.35,24.29,21.29,None
2021090900,97,35481.0,16,2021-09-10T00:26:32.600,87.0,TB,right,43.16,31.35,3.6,1.79,0.36,19.14,18.46,None
2021090900,97,35481.0,17,2021-09-10T00:26:32.700,87.0,TB,right,43.29,31.71,3.87,1.29,0.39,8.45,18.84,None
2021090900,97,35481.0,18,2021-09-10T00:26:32.800,87.0,TB,right,43.42,32.1,4.11,1.19,0.41,6.52,17.35,None
2021090900,97,35481.0,19,2021-09-10T00:26:32.900,87.0,TB,right,43.54,32.51,4.24,0.94,0.42,7.65,16.03,None
2021090900,97,35481.0,20,2021-09-10T00:26:33.000,87.0,TB,right,43.64,32.95,4.47,1.14,0.45,14.52,13.21,None
2021090900,97,35481.0,21,2021-09-10T00:26:33.100,87.0,TB,right,43.74,33.41,4.67,1.08,0.47,13.3,12.15,None
2021090900,97,35481.0,22,2021-09-10T00:26:33.200,87.0,TB,right,43.84,33.89,4.87,1.34,0.49,6.26,11.53,None
2021090900,97,35481.0,23,2021-09-10T00:26:33.300,87.0,TB,right,43.96,34.39,5.16,1.41,0.52,9.51,12.25,None
2021090900,97,35481.0,24,2021-09-10T00:26:33.400,87.0,TB,right,44.07,34.91,5.38,1.13,0.54,13.58,12.37,None
2021090900,97,35481.0,25,2021-09-10T00:26:33.500,87.0,TB,right,44.2,35.47,5.64,1.02,0.57,8.41,12.91,None
2021090900,97,35481.0,26,2021-09-10T00:26:33.600,87.0,TB,right,44.35,36.06,5.96,1.22,0.61,2.99,13.7,None
2021090900,97,35481.0,27,2021-09-10T00:26:33.700,87.0,TB,right,44.5,36.65,6.07,0.77,0.6,359.99,14.21,None
2021090900,97,35481.0,28,2021-09-10T00:26:33.800,87.0,TB,right,44.63,37.25,6.2,0.72,0.62,14.51,12.92,None
2021090900,97,35481.0,29,2021-09-10T00:26:33.900,87.0,TB,right,44.77,37.87,6.34,0.46,0.63,24.5,12.72,None
2021090900,97,35481.0,30,2021-09-10T00:26:34.000,87.0,TB,right,44.9,38.5,6.45,0.43,0.65,33.03,11.98,None
2021090900,97,35481.0,31,2021-09-10T00:26:34.100,87.0,TB,right,45.04,39.15,6.6,0.32,0.66,41.52,12.01,None
2021090900,97,35481.0,32,2021-09-10T00:26:34.200,87.0,TB,right,45.2,39.79,6.54,0.57,0.66,55.25,13.72,None
2021090900,97,35481.0,33,2021-09-10T00:26:34.300,87.0,TB,right,45.35,40.43,6.56,0.75,0.66,65.65,13.8,None
2021090900,97,35481.0,34,2021-09-10T00:26:34.400,87.0,TB,right,45.52,41.07,6.5,1.19,0.66,74.66,14.99,None
2021090900,97,35481.0,35,2021-09-10T00:26:34.500,87.0,TB,right,45.71,41.68,6.36,1.76,0.64,80.99,17.01,None
2021090900,97,35481.0,36,2021-09-10T00:26:34.600,87.0,TB,right,45.92,42.3,6.39,1.79,0.65,86.06,18.66,None
2021090900,97,35481.0,37,2021-09-10T00:26:34.700,87.0,TB,right,46.13,42.9,6.34,1.77,0.64,91.04,19.94,None
2021090900,97,35481.0,38,2021-09-10T00:26:34.800,87.0,TB,right,46.36,43.5,6.34,1.69,0.64,93.12,21.55,autoevent_passforward
2021090900,97,35481.0,39,2021-09-10T00:26:34.900,87.0,TB,right,46.6,44.1,6.35,1.51,0.64,93.12,22.74,None
2021090900,97,35481.0,40,2021-09-10T00:26:35.000,87.0,TB,right,46.88,44.67,6.25,2.09,0.63,91.58,26.24,pass_forward
2021090900,97,35481.0,41,2021-09-10T00:26:35.100,87.0,TB,right,47.17,45.2,6.07,2.58,0.61,92.86,29.32,None
2021090900,97,35481.0,42,2021-09-10T00:26:35.200,87.0,TB,right,47.49,45.71,5.9,2.92,0.6,94.65,32.59,None
2021090900,97,35481.0,43,2021-09-10T00:26:35.300,87.0,TB,right,47.82,46.17,5.64,3.44,0.57,94.65,36.64,None
2021090900,97,35634.0,1,2021-09-10T00:26:31.100,81.0,TB,right,40.99,36.74,0.0,0.0,0.0,113.75,325.69,None
2021090900,97,35634.0,2,2021-09-10T00:26:31.200,81.0,TB,right,40.99,36.73,0.0,0.0,0.01,113.75,330.28,None
2021090900,97,35634.0,3,2021-09-10T00:26:31.300,81.0,TB,right,40.99,36.74,0.0,0.0,0.0,113.75,336.22,None
2021090900,97,35634.0,4,2021-09-10T00:26:31.400,81.0,TB,right,40.99,36.74,0.02,0.32,0.0,113.75,52.07,None
2021090900,97,35634.0,5,2021-09-10T00:26:31.500,81.0,TB,right,41.01,36.75,0.16,1.34,0.02,113.75,51.22,None
2021090900,97,35634.0,6,2021-09-10T00:26:31.600,81.0,TB,right,41.04,36.77,0.48,2.61,0.04,113.75,54.53,ball_snap
2021090900,97,35634.0,7,2021-09-10T00:26:31.700,81.0,TB,right,41.1,36.82,0.92,3.92,0.08,111.77,52.35,None
2021090900,97,35634.0,8,2021-09-10T00:26:31.800,81.0,TB,right,41.2,36.9,1.49,5.17,0.12,109.27,52.5,None
2021090900,97,35634.0,9,2021-09-10T00:26:31.900,81.0,TB,right,41.36,37.02,2.15,5.11,0.2,108.27,51.18,None
2021090900,97,35634.0,10,2021-09-10T00:26:32.000,81.0,TB,right,41.54,37.18,2.63,4.41,0.24,106.34,49.19,None
2021090900,97,35634.0,11,2021-09-10T00:26:32.100,81.0,TB,right,41.77,37.38,3.14,4.02,0.3,102.33,49.2,None
2021090900,97,35634.0,12,2021-09-10T00:26:32.200,81.0,TB,right,42.02,37.59,3.5,3.19,0.33,100.34,48.79,None
2021090900,97,35634.0,13,2021-09-10T00:26:32.300,81.0,TB,right,42.34,37.87,4.04,2.98,0.42,101.72,48.83,None
2021090900,97,35634.0,14,2021-09-10T00:26:32.400,81.0,TB,right,42.65,38.16,4.35,2.43,0.42,103.08,47.87,None
