gameId,playId,nflId,frameId,time,jerseyNumber,team,playDirection,x,y,s,a,dis,o,dir,event
2021102800,189,37077.0,55,2021-10-29T00:27:28.400,18.0,ARI,right,29.93,4.26,0.74,0.46,0.08,273.41,248.57,None
2021102800,189,38779.0,1,2021-10-29T00:27:23.000,68.0,ARI,right,21.24,20.25,0.05,0.12,0.01,114.3,243.69,None
2021102800,189,38779.0,2,2021-10-29T00:27:23.100,68.0,ARI,right,21.22,20.26,0.11,0.1,0.03,114.3,270.05,None
2021102800,189,38779.0,3,2021-10-29T00:27:23.200,68.0,ARI,right,21.19,20.26,0.15,0.12,0.03,120.46,273.26,None
2021102800,189,38779.0,4,2021-10-29T00:27:23.300,68.0,ARI,right,21.16,20.24,0.19,0.19,0.03,120.46,261.89,None
2021102800,189,38779.0,5,2021-10-29T00:27:23.400,68.0,ARI,right,21.14,20.24,0.24,0.31,0.03,119.23,259.5,None
2021102800,189,38779.0,6,2021-10-29T00:27:23.500,68.0,ARI,right,21.08,20.21,0.42,0.84,0.06,118.27,247.12,ball_snap
2021102800,189,38779.0,7,2021-10-29T00:27:23.600,68.0,ARI,right,21.02,20.18,0.65,1.46,0.07,115.79,244.1,None
2021102800,189,38779.0,8,2021-10-29T00:27:23.700,68.0,ARI,right,20.94,20.13,0.91,1.69,0.09,112.1,240.54,None
2021102800,189,38779.0,9,2021-10-29T00:27:23.800,68.0,ARI,right,20.84,20.06,1.24,1.87,0.13,109.21,236.95,None
2021102800,189,38779.0,10,2021-10-29T00:27:23.900,68.0,ARI,right,20.71,19.97,1.55,1.99,0.15,112.93,235.09,None
2021102800,189,38779.0,11,2021-10-29T00:27:24.000,68.0,ARI,right,20.57,19.88,1.83,1.95,0.17,115.58,235.44,None
2021102800,189,38779.0,12,2021-10-29T00:27:24.100,68.0,ARI,right,20.4,19.75,2.13,1.65,0.21,117.95,234.14,None
2021102800,189,38779.0,13,2021-10-29T00:27:24.200,68.0,ARI,right,20.19,19.61,2.5,1.59,0.25,119.96,235.45,None
2021102800,189,38779.0,14,2021-10-29T00:27:24.300,68.0,ARI,right,19.96,19.47,2.74,1.37,0.27,126.92,237.3,None
2021102800,189,38779.0,15,2021-10-29T00:27:24.400,68.0,ARI,right,19.71,19.33,2.87,0.99,0.28,131.34,239.91,None
2021102800,189,38779.0,16,2021-10-29T00:27:24.500,68.0,ARI,right,19.45,19.21,2.95,1.11,0.29,133.73,245.0,None
2021102800,189,38779.0,17,2021-10-29T00:27:24.600,68.0,ARI,right,19.16,19.11,2.98,1.57,0.3,138.22,250.34,None
2021102800,189,38779.0,18,2021-10-29T00:27:24.700,68.0,ARI,right,18.85,19.05,3.08,2.3,0.32,154.15,258.22,None
2021102800,189,38779.0,19,2021-10-29T00:27:24.800,68.0,ARI,right,18.53,19.03,3.17,2.58,0.33,161.04,266.05,None
2021102800,189,38779.0,20,2021-10-29T00:27:24.900,68.0,ARI,right,18.19,19.05,3.3,2.63,0.34,160.01,273.69,None
2021102800,189,38779.0,21,2021-10-29T00:27:25.000,68.0,ARI,right,17.84,19.11,3.43,2.5,0.36,166.54,280.2,None
2021102800,189,38779.0,22,2021-10-29T00:27:25.100,68.0,ARI,right,17.46,19.19,3.63,2.11,0.38,174.56,284.09,None
2021102800,189,38779.0,23,2021-10-29T00:27:25.200,68.0,ARI,right,17.1,19.31,3.71,1.78,0.38,173.23,287.88,None
2021102800,189,38779.0,24,2021-10-29T00:27:25.300,68.0,ARI,right,16.75,19.43,3.69,1.53,0.37,175.07,290.38,None
2021102800,189,38779.0,25,2021-10-29T00:27:25.400,68.0,ARI,right,16.4,19.57,3.66,1.48,0.38,177.48,292.36,None
2021102800,189,38779.0,26,2021-10-29T00:27:25.500,68.0,ARI,right,16.06,19.72,3.6,1.62,0.37,176.3,294.36,None
2021102800,189,38779.0,27,2021-10-29T00:27:25.600,68.0,ARI,right,15.74,19.9,3.51,1.85,0.37,162.32,297.57,None
2021102800,189,38779.0,28,2021-10-29T00:27:25.700,68.0,ARI,right,15.44,20.06,3.3,2.14,0.34,155.62,299.59,None
2021102800,189,38779.0,29,2021-10-29T00:27:25.800,68.0,ARI,right,15.17,20.21,3.06,2.33,0.31,149.2,300.8,None
2021102800,189,38779.0,30,2021-10-29T00:27:25.900,68.0,ARI,right,14.92,20.38,2.84,2.41,0.3,140.42,302.94,None
2021102800,189,38779.0,31,2021-10-29T00:27:26.000,68.0,ARI,right,14.7,20.54,2.63,2.43,0.28,124.86,305.64,None
2021102800,189,38779.0,32,2021-10-29T00:27:26.100,68.0,ARI,right,14.5,20.69,2.4,2.44,0.25,114.43,308.75,None
2021102800,189,38779.0,33,2021-10-29T00:27:26.200,68.0,ARI,right,14.32,20.85,2.22,2.24,0.24,107.55,311.21,None
2021102800,189,38779.0,34,2021-10-29T00:27:26.300,68.0,ARI,right,14.16,21.04,2.18,1.97,0.25,87.38,317.85,None
2021102800,189,38779.0,35,2021-10-29T00:27:26.400,68.0,ARI,right,14.02,21.21,2.14,1.65,0.23,72.7,321.6,None
2021102800,189,38779.0,36,2021-10-29T00:27:26.500,68.0,ARI,right,13.87,21.41,2.18,1.26,0.24,62.42,324.45,None
2021102800,189,38779.0,37,2021-10-29T00:27:26.600,68.0,ARI,right,13.73,21.61,2.25,0.91,0.25,52.42,326.57,None
2021102800,189,38779.0,38,2021-10-29T00:27:26.700,68.0,ARI,right,13.6,21.83,2.4,0.71,0.26,34.18,329.5,None
2021102800,189,38779.0,39,2021-10-29T00:27:26.800,68.0,ARI,right,13.48,22.05,2.46,0.59,0.25,25.5,331.23,None
2021102800,189,38779.0,40,2021-10-29T00:27:26.900,68.0,ARI,right,13.35,22.26,2.49,0.18,0.25,14.48,330.22,None
2021102800,189,38779.0,41,2021-10-29T00:27:27.000,68.0,ARI,right,13.2,22.48,2.56,0.53,0.26,7.71,326.32,None
2021102800,189,38779.0,42,2021-10-29T00:27:27.100,68.0,ARI,right,13.04,22.7,2.67,0.84,0.27,350.29,323.55,None
2021102800,189,38779.0,43,2021-10-29T00:27:27.200,68.0,ARI,right,12.87,22.91,2.69,1.08,0.27,329.25,320.9,None
2021102800,189,38779.0,44,2021-10-29T00:27:27.300,68.0,ARI,right,12.68,23.11,2.73,1.34,0.28,305.75,316.36,None
2021102800,189,38779.0,45,2021-10-29T00:27:27.400,68.0,ARI,right,12.47,23.31,2.81,1.58,0.29,280.4,310.93,None
