gameId,playId,nflId,frameId,time,jerseyNumber,team,playDirection,x,y,s,a,dis,o,dir,event
2021092300,54,41300.0,25,2021-09-24T00:23:10.800,58.0,HOU,right,33.01,30.92,4.48,2.68,0.45,261.53,299.18,None
2021092300,54,41300.0,26,2021-09-24T00:23:10.900,58.0,HOU,right,32.65,31.16,4.29,3.03,0.43,243.63,304.04,autoevent_passforward
2021092300,54,41300.0,27,2021-09-24T00:23:11.000,58.0,HOU,right,32.31,31.4,4.09,2.92,0.42,229.3,306.91,None
2021092300,54,41300.0,28,2021-09-24T00:23:11.100,58.0,HOU,right,32.0,31.64,3.86,2.87,0.39,218.11,310.25,pass_forward
2021092300,54,41300.0,29,2021-09-24T00:23:11.200,58.0,HOU,right,31.72,31.89,3.6,2.69,0.37,203.77,312.46,None
2021092300,54,41300.0,30,2021-09-24T00:23:11.300,58.0,HOU,right,31.47,32.13,3.36,2.57,0.35,194.7,314.52,None
2021092300,54,41300.0,31,2021-09-24T00:23:11.400,58.0,HOU,right,31.24,32.34,2.98,2.81,0.31,172.06,312.85,None
2021092300,54,41436.0,1,2021-09-24T00:23:08.400,61.0,CAR,right,34.3,30.15,0.0,0.0,0.0,91.65,255.07,None
2021092300,54,41436.0,2,2021-09-24T00:23:08.500,61.0,CAR,right,34.3,30.15,0.0,0.0,0.0,91.65,233.38,None
2021092300,54,41436.0,3,2021-09-24T00:23:08.600,61.0,CAR,right,34.3,30.15,0.0,0.0,0.0,91.65,253.82,None
2021092300,54,41436.0,4,2021-09-24T00:23:08.700,61.0,CAR,right,34.3,30.16,0.0,0.0,0.0,91.65,277.66,None
2021092300,54,41436.0,5,2021-09-24T00:23:08.800,61.0,CAR,right,34.3,30.16,0.0,0.0,0.01,91.65,18.51,None
2021092300,54,41436.0,6,2021-09-24T00:23:08.900,61.0,CAR,right,34.31,30.17,0.0,0.0,0.01,90.97,27.72,autoevent_ballsnap
2021092300,54,41436.0,7,2021-09-24T00:23:09.000,61.0,CAR,right,34.31,30.17,0.06,1.08,0.01,90.97,35.74,None
2021092300,54,41436.0,8,2021-09-24T00:23:09.100,61.0,CAR,right,34.33,30.19,0.3,2.35,0.02,90.97,36.08,ball_snap
2021092300,54,41436.0,9,2021-09-24T00:23:09.200,61.0,CAR,right,34.36,30.23,0.68,3.17,0.06,90.97,37.38,None
2021092300,54,41436.0,10,2021-09-24T00:23:09.300,61.0,CAR,right,34.41,30.3,1.0,3.03,0.08,89.46,34.86,None
2021092300,54,41436.0,11,2021-09-24T00:23:09.400,61.0,CAR,right,34.47,30.4,1.3,2.45,0.12,88.85,34.65,None
2021092300,54,41436.0,12,2021-09-24T00:23:09.500,61.0,CAR,right,34.55,30.52,1.49,1.61,0.14,87.58,33.52,None
2021092300,54,41436.0,13,2021-09-24T00:23:09.600,61.0,CAR,right,34.61,30.64,1.52,0.71,0.14,83.62,29.57,None
2021092300,54,41436.0,14,2021-09-24T00:23:09.700,61.0,CAR,right,34.67,30.77,1.47,0.76,0.14,79.07,26.02,None
2021092300,54,41436.0,15,2021-09-24T00:23:09.800,61.0,CAR,right,34.73,30.9,1.4,1.28,0.14,71.83,20.86,None
2021092300,54,41436.0,16,2021-09-24T00:23:09.900,61.0,CAR,right,34.76,31.02,1.27,1.6,0.13,64.45,14.44,None
2021092300,54,41436.0,17,2021-09-24T00:23:10.000,61.0,CAR,right,34.77,31.14,1.16,1.84,0.12,50.97,3.75,None
2021092300,54,41436.0,18,2021-09-24T00:23:10.100,61.0,CAR,right,34.76,31.25,1.08,1.93,0.11,46.02,351.32,None
2021092300,54,41436.0,19,2021-09-24T00:23:10.200,61.0,CAR,right,34.72,31.37,1.13,1.82,0.12,38.52,338.7,None
2021092300,54,41436.0,20,2021-09-24T00:23:10.300,61.0,CAR,right,34.66,31.48,1.25,1.62,0.13,32.83,327.65,None
2021092300,54,41436.0,21,2021-09-24T00:23:10.400,61.0,CAR,right,34.58,31.59,1.38,1.39,0.14,27.45,320.54,None
2021092300,54,41436.0,22,2021-09-24T00:23:10.500,61.0,CAR,right,34.48,31.7,1.49,1.11,0.15,23.74,316.89,None
2021092300,54,41436.0,23,2021-09-24T00:23:10.600,61.0,CAR,right,34.37,31.82,1.63,0.78,0.16,19.84,315.44,None
2021092300,54,41436.0,24,2021-09-24T00:23:10.700,61.0,CAR,right,34.24,31.95,1.73,0.55,0.18,17.91,313.22,None
2021092300,54,41436.0,25,2021-09-24T00:23:10.800,61.0,CAR,right,34.06,32.07,2.0,0.72,0.22,15.71,307.93,None
2021092300,54,41436.0,26,2021-09-24T00:23:10.900,61.0,CAR,right,33.88,32.2,2.14,0.56,0.22,13.73,305.96,autoevent_passforward
2021092300,54,41436.0,27,2021-09-24T00:23:11.000,61.0,CAR,right,33.69,32.35,2.32,0.48,0.25,9.92,305.67,None
2021092300,54,41436.0,28,2021-09-24T00:23:11.100,61.0,CAR,right,33.5,32.5,2.39,0.21,0.24,9.92,306.19,pass_forward
2021092300,54,41436.0,29,2021-09-24T00:23:11.200,61.0,CAR,right,33.3,32.66,2.46,0.25,0.25,12.84,308.78,None
2021092300,54,41436.0,30,2021-09-24T00:23:11.300,61.0,CAR,right,33.11,32.83,2.5,0.64,0.26,16.03,311.28,None
2021092300,54,41436.0,31,2021-09-24T00:23:11.400,61.0,CAR,right,32.93,33.02,2.52,1.0,0.26,16.03,315.28,None
2021092300,54,41599.0,1,2021-09-24T00:23:08.400,48.0,HOU,right,38.62,32.89,0.0,0.0,0.0,273.16,336.11,None
2021092300,54,41599.0,2,2021-09-24T00:23:08.500,48.0,HOU,right,38.62,32.89,0.0,0.0,0.0,273.16,335.92,None
2021092300,54,41599.0,3,2021-09-24T00:23:08.600,48.0,HOU,right,38.62,32.89,0.0,0.0,0.0,273.79,336.3,None
2021092300,54,41599.0,4,2021-09-24T00:23:08.700,48.0,HOU,right,38.61,32.89,0.0,0.0,0.0,273.79,332.5,None
2021092300,54,41599.0,5,2021-09-24T00:23:08.800,48.0,HOU,right,38.61,32.89,0.0,0.0,0.0,273.79,314.49,None
2021092300,54,41599.0,6,2021-09-24T00:23:08.900,48.0,HOU,right,38.61,32.88,0.0,0.0,0.0,273.79,297.06,autoevent_ballsnap
2021092300,54,41599.0,7,2021-09-24T00:23:09.000,48.0,HOU,right,38.61,32.88,0.0,0.0,0.0,273.79,293.9,None
2021092300,54,41599.0,8,2021-09-24T00:23:09.100,48.0,HOU,right,38.6,32.88,0.0,0.0,0.01,273.79,279.02,ball_snap
2021092300,54,41599.0,9,2021-09-24T00:23:09.200,48.0,HOU,right,38.59,32.88,0.01,0.38,0.01,273.0,268.46,None
2021092300,54,41599.0,10,2021-09-24T00:23:09.300,48.0,HOU,right,38.59,32.89,0.11,1.22,0.01,273.0,284.08,None
2021092300,54,41599.0,11,2021-09-24T00:23:09.400,48.0,HOU,right,38.56,32.9,0.37,2.29,0.03,272.21,290.81,None
2021092300,54,41599.0,12,2021-09-24T00:23:09.500,48.0,HOU,right,38.5,32.93,0.8,3.24,0.07,273.13,294.33,None
2021092300,54,41599.0,13,2021-09-24T00:23:09.600,48.0,HOU,right,38.39,32.96,1.21,3.68,0.11,273.13,291.5,None
2021092300,54,41599.0,14,2021-09-24T00:23:09.700,48.0,HOU,right,38.24,33.02,1.72,3.87,0.16,270.89,290.13,None
2021092300,54,41599.0,15,2021-09-24T00:23:09.800,48.0,HOU,right,38.03,33.08,2.26,4.09,0.22,269.09,288.24,None
2021092300,54,41599.0,16,2021-09-24T00:23:09.900,48.0,HOU,right,37.77,33.17,2.85,4.2,0.28,264.7,287.87,None
2021092300,54,41599.0,17,2021-09-24T00:23:10.000,48.0,HOU,right,37.46,33.25,3.36,4.06,0.32,261.47,285.58,None
2021092300,54,41599.0,18,2021-09-24T00:23:10.100,48.0,HOU,right,37.1,33.35,3.8,3.59,0.37,259.14,285.06,None
2021092300,54,41599.0,19,2021-09-24T00:23:10.200,48.0,HOU,right,36.7,33.44,4.31,3.67,0.42,258.12,282.49,None
2021092300,54,41599.0,20,2021-09-24T00:23:10.300,48.0,HOU,right,36.25,33.52,4.73,3.44,0.46,258.12,279.14,None
2021092300,54,41599.0,21,2021-09-24T00:23:10.400,48.0,HOU,right,35.76,33.59,5.04,3.0,0.49,259.83,277.12,None
2021092300,54,41599.0,22,2021-09-24T00:23:10.500,48.0,HOU,right,35.25,33.64,5.27,2.4,0.51,259.83,275.71,None
2021092300,54,41599.0,23,2021-09-24T00:23:10.600,48.0,HOU,right,34.73,33.68,5.29,1.73,0.52,257.49,273.18,None
2021092300,54,41599.0,24,2021-09-24T00:23:10.700,48.0,HOU,right,34.21,33.7,5.25,1.26,0.52,257.49,271.96,None
2021092300,54,41599.0,25,2021-09-24T00:23:10.800,48.0,HOU,right,33.69,33.72,5.2,1.15,0.52,254.92,271.18,None
2021092300,54,41599.0,26,2021-09-24T00:23:10.900,48.0,HOU,right,33.17,33.74,5.1,1.24,0.52,250.19,271.39,autoevent_passforward
2021092300,54,41599.0,27,2021-09-24T00:23:11.000,48.0,HOU,right,32.67,33.75,4.93,1.61,0.5,247.46,271.3,None
2021092300,54,41599.0,28,2021-09-24T00:23:11.100,48.0,HOU,right,32.19,33.77,4.77,1.81,0.49,243.41,272.38,pass_forward
2021092300,54,41599.0,29,2021-09-24T00:23:11.200,48.0,HOU,right,31.71,33.8,4.64,1.85,0.48,241.93,273.52,None
2021092300,54,41599.0,30,2021-09-24T00:23:11.300,48.0,HOU,right,31.27,33.83,4.41,2.07,0.45,237.25,274.77,None
2021092300,54,41599.0,31,2021-09-24T00:23:11.400,48.0,HOU,right,30.85,33.86,4.15,2.2,0.42,232.67,275.02,None
2021092300,54,42362.0,1,2021-09-24T00:23:08.400,75.0,CAR,right,33.33,33.32,0.0,0.0,0.0,80.41,234.11,None
2021092300,54,42362.0,2,2021-09-24T00:23:08.500,75.0,CAR,right,33.33,33.32,0.0,0.0,0.0,80.41,221.07,None
2021092300,54,42362.0,3,2021-09-24T00:23:08.600,75.0,CAR,right,33.33,33.33,0.0,0.0,0.0,80.41,264.23,None
2021092300,54,42362.0,4,2021-09-24T00:23:08.700,75.0,CAR,right,33.33,33.34,0.0,0.0,0.01,79.62,340.9,None
2021092300,54,42362.0,5,2021-09-24T00:23:08.800,75.0,CAR,right,33.33,33.35,0.0,0.0,0.01,79.62,347.6,None
2021092300,54,42362.0,6,2021-09-24T00:23:08.900,75.0,CAR,right,33.33,33.35,0.0,0.0,0.01,77.89,350.57,autoevent_ballsnap
2021092300,54,42362.0,7,2021-09-24T00:23:09.000,75.0,CAR,right,33.33,33.37,0.09,1.4,0.01,78.69,354.07,None
